202304;4.5
202305;8.2
202306;13.4
202307;15.3
202308;15.8
202309;13.8
202310;10.2
202311;2.4
202312;1.8
202401;1.3
202402;2.5
202403;2.1
202404;3.5
202405;7.0
202406;11.3
202407;15.5
202408;16.7
202409;8.8
202410;8.7
202411;5.0
202412;1.5
202501;1.0
202502;1.4
202503;0.7
202504;5.4
202505;8.2
202506;16.6
202507;14.4
202508;17.0
202509;10.0
202510;7.9
202511;2.1
202512;2.1
202601;-1.7
202602;1.2
202603;1.1
